Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,List Price,Last Update Date,Plan Universal ID,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Residence 1,3,3,1,2,1840,594990,9/27/2025,aAaPc000000gFdlKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001VtAvKAK,Arbor Ranch/Villas,Risewell Homes,,Active,,,Plan 3001,3,2.5,2,2,1447,584225,11/10/2025,aAaPc000000dAQyKAM,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001VtAvKAK,Arbor Ranch/Villas,Risewell Homes,,Active,,,Plan 3002,3,2.5,2,2,1680,607970,11/25/2025,aAaPc000000dAQzKAM,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001VtAvKAK,Arbor Ranch/Villas,Risewell Homes,,Active,,,Plan 3003,3,2.5,2,2,1978,650870,11/10/2025,aAaPc000000dAR0KAM,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Residence 3,4,3,2,2,2309,649990,12/13/2025,aAaPc000000di8WKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Residence 2,4,3,2,2,2184,639028,12/11/2025,aAaPc000000di8YKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 1845,3,2,1,2,1845,599900,9/6/2025,aAaPc000000ZdEFKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 1850,3,2.5,2,2,1850,630790,12/11/2025,aAaPc000000ZdEGKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 1960,4,2,1,2,1960,652900,12/11/2025,aAaPc000000ZdEHKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 2125,4,3.5,2,3,2125,687427,12/11/2025,aAaPc000000ZdEIKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Fayetteville,3,3,2,2,2349,615990,12/1/2025,aAaPc000000T9MPKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Macon,4,3,2,3,2752,670990,12/1/2025,aAaPc000000T9MQKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Pasadena,4,3,1,2,2080,644990,12/1/2025,aAaPc000000T9MRKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Pasadena ESP,4,3,1,2,2080,659990,12/1/2025,aAaPc000000T9MSKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Santa Rosa II,3,2.5,1,2,2095,649990,12/1/2025,aAaPc000000T9MTKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf2T000001MawrSAC,Heritage at Gum Ranch,Elliott Homes,,Active,,,8459 Wattle Way,3,2,0,0,,851950,11/26/2025,aAaPc000000wg3zKAA,Non Active Adult,95628,Fair Oaks,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,San Juan Unified School District,Northridge Elementary School,5,Andrew Carnegie Middle School,6,Bella Vista High School,8,Carmichael / Fair Oaks,38.66956,-121.24863
aAf3x000001WcPNCA0,Esplanade at Madeira Ranch,Taylor Morrison,,Active,,,Raven Plan,2,2.5,1,3,2268,724999,12/8/2025,aAaPc000000wwZQKAY,Active Adult,95842,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38459,-121.3915
aAf3x000001WcPNCA0,Esplanade at Madeira Ranch,Taylor Morrison,,Active,,,Redwood Plan,2,2,1,2,1522,514999,12/8/2025,aAaPc000000wwZRKAY,Active Adult,95842,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38459,-121.3915
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 1,3,3,3,1,1456,584990,11/5/2025,aAaPc000000nOkLKAU,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 2,3,3,3,2,1935,671990,11/5/2025,aAaPc000000nOlxKAE,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 1E,3,3,3,1,1511,597990,11/5/2025,aAaPc000000nOnZKAU,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 2E,3,3,3,2,1989,674990,11/5/2025,aAaPc000000nOpBKAU,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001YiPDCA0,Revival,Tim Lewis Communities,,Active,,,Residence 3,4,2.5,2,2,1733,579900,12/1/2025,aAa3x000000UYS3CAO,Non Active Adult,95776,Woodland,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,Woodland Joint Unified School District,Spring Lake Elementary,8,Douglass Middle School,5,Pioneer High School,6,Davis / Woodland,38.64487,-121.74485
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 1,3,2.5,2,2,1910,560990,12/6/2025,aAa3x000000UqF7CAK,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 2,4,3,2,2,2146,595990,12/6/2025,aAa3x000000UqFCCA0,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 3,4,3,2,2,2355,611990,12/6/2025,aAa3x000000UqFHCA0,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Delia Plan 1,3,2.5,2,2,1556,519999,12/8/2025,aAa3x000000YMmaCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Hunter Plan 2,3,2.5,2,2,1685,526999,12/8/2025,aAa3x000000YMmcCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Isle Plan 3,3,2.5,2,2,1778,536999,12/8/2025,aAa3x000000YMmdCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Rainier Plan 4,3,2.5,2,2,1730,538999,12/8/2025,aAa3x000000YMmiCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001QIrHCAW,Canyon Creek,Fieldstone Communities,,Active,,,Residence 2,3,3.5,2,3,3281,1189990,12/5/2025,aAa3x000000YPeCCAW,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Skyridge Elementary School,5,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.87977,-121.06903
aAf3x000001QIrHCAW,Canyon Creek,Fieldstone Communities,,Active,,,Residence 3,3,3.5,1,2,2890,1099900,12/5/2025,aAa3x000000YPeDCAW,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Skyridge Elementary School,5,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.87977,-121.06903
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Clove Plan 13,3,2.5,1,2,2262,617999,12/8/2025,aAa3x000000ZjdvCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Lara Plan 14,3,2.5,2,2,2555,635999,12/8/2025,aAa3x000000ZjdwCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Maren Plan 15,3,2.5,2,2,2664,645999,12/8/2025,aAa3x000000ZjdxCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Zale Plan 16,3,2.5,2,2,2921,670999,12/8/2025,aAa3x000000ZjdyCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001YjnTCAS,Heritage Placer Vineyards/Lazio,Lennar,,Active,,,Residence 1903,2,2,1,2,1903,585845,12/1/2025,aAa3x000000gxxtCAA,Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.74553,-121.3674
aAf3x000001YjnTCAS,Heritage Placer Vineyards/Lazio,Lennar,,Active,,,Residence 2014,2,2.5,1,2,2014,551990,12/1/2025,aAa3x000000gxxuCAA,Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.74553,-121.3674
aAf3x000001YjnTCAS,Heritage Placer Vineyards/Lazio,Lennar,,Active,,,Residence 2246,3,3,1,2,2246,608700,12/1/2025,aAa3x000000gxxwCAA,Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.74553,-121.3674
aAf3x000001YjnTCAS,Heritage Placer Vineyards/Lazio,Lennar,,Active,,,Residence 2079,2,2.5,1,2,2079,585367,12/1/2025,aAa3x000000gxzdCAA,Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.74553,-121.3674
aAf3x000001YjnTCAS,Heritage Placer Vineyards/Lazio,Lennar,,Active,,,Residence 2423,3,2.5,1,2,2423,621262,12/1/2025,aAa3x000000gxzfCAA,Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.74553,-121.3674
aAfPc0000009YX7KAM,Heritage Carson Creek/Mosaic,Lennar,,Active,,,Opal 1497,2,2.5,0,2,1497,533122,12/1/2025,aAaPc0000001PNlKAM,Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Latrobe School District,Latrobe Elementary School; Miller's Hill School,10; 7,Oak Ridge High School; Miller's Hill School,10; 7,Oak Ridge High School,10,El Dorado Hills,38.62148,-121.06762
aAfPc0000009YX7KAM,Heritage Carson Creek/Mosaic,Lennar,,Active,,,Emerald/ 1712,2,2.5,0,2,1712,565897,12/1/2025,aAaPc0000001PPNKA2,Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Latrobe School District,Latrobe Elementary School; Miller's Hill School,10; 7,Oak Ridge High School; Miller's Hill School,10; 7,Oak Ridge High School,10,El Dorado Hills,38.62148,-121.06762
aAfPc0000009YX7KAM,Heritage Carson Creek/Mosaic,Lennar,,Active,,,Diamond/1779,3,3,0,2,1779,584560,12/1/2025,aAaPc0000001PQzKAM,Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Latrobe School District,Latrobe Elementary School; Miller's Hill School,10; 7,Oak Ridge High School; Miller's Hill School,10; 7,Oak Ridge High School,10,El Dorado Hills,38.62148,-121.06762
aAfPc0000009YX7KAM,Heritage Carson Creek/Mosaic,Lennar,,Active,,,Amethyst/ 1634,3,2.5,0,0,1634,548943,12/1/2025,aAaPc0000001PUDKA2,Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Latrobe School District,Latrobe Elementary School; Miller's Hill School,10; 7,Oak Ridge High School; Miller's Hill School,10; 7,Oak Ridge High School,10,El Dorado Hills,38.62148,-121.06762
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 1,4,2.5,2,2,2819,694990,10/24/2025,aAaPc0000006QxnKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 2,4,3.5,2,2,2994,709990,10/24/2025,aAaPc0000006QxoKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 3,5,3.5,2,2,3013,714990,10/24/2025,aAaPc0000006QxpKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Plan 1,4,3,2,2,2887,981726,12/6/2025,aAaPc000000CUG3KAO,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Plan 3,5,3.5,2,2,3743,848000,12/13/2025,aAaPc000000CUG4KAO,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Plan 2,4,3.5,2,2,3163,829000,12/6/2025,aAaPc000000CUG5KAO,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 4,3,2,1,2,1788,609990,10/24/2025,aAaPc000000KNTCKA4,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 5,4,3,2,2,2194,639990,10/24/2025,aAaPc000000KNTDKA4,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 1629,4,2.5,2,2,1629,463990,11/9/2025,aAaPc000000Ku9dKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 1636,4,2.5,2,2,1636,484990,11/9/2025,aAaPc000000Ku9eKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 2072,5,3.5,3,2,2072,514990,11/9/2025,aAaPc000000Ku9fKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 1328,3,2.5,2,2,1328,440990,11/9/2025,aAaPc000000Ku9gKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Perspective,3,2.5,0,3,2332,711999,12/8/2025,aAaPc000000NCprKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Proclaim,3,2.5,0,2,2141,681999,12/8/2025,aAaPc000000NCpsKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Venture,2,2.5,0,2,2048,597999,12/8/2025,aAaPc000000NCptKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Unite,2,2,0,2,1448,477999,12/8/2025,aAaPc000000NCpuKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Discover,2,2.5,0,2,2207,634999,12/8/2025,aAaPc000000NCpvKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Explore,2,2.5,0,2,1868,562999,12/8/2025,aAaPc000000NCpwKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Vertex,3,3.5,0,3,2546,1172999,12/8/2025,aAaPc000000NCpxKAG,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
